# background genes,# genes,category,chart color,description,FDR value,genes,network.SUID,nodes.SUID,p-value,PMID,term name,transferred FDR value,year
36,3,Reactome Pathways,,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,4.60E-04,SMAD2|SMAD3|MYC,29626,29730|29715|29736,2.02E-06,,HSA-2173796,0.367287453,0
951,7,COMPARTMENTS,,Chromosome,4.80E-04,RARA|SMAD2|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29739|29730|29715|29748|29733|29736|29742,8.31E-07,,GOCC:0005694,0.365253222,0
2902,10,COMPARTMENTS,,Intracellular organelle lumen,4.80E-04,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29736|29742,9.08E-07,,GOCC:0070013,0.365253222,0
89,3,WikiPathways,,ErbB signaling pathway,4.80E-04,GSK3B|JUN|MYC,29626,29745|29733|29736,2.72E-05,,WP673,0.365253222,0
97,3,KEGG Pathways,,Prostate cancer,4.90E-04,CDK2|GSK3B|CTNNB1,29626,29727|29745|29742,3.49E-05,,hsa05215,0.364267677,0
669,6,GO Biological Process,,Tube morphogenesis,5.10E-04,RARA|SMAD2|SMAD3|JUN|MYC|CTNNB1,29626,29739|29730|29715|29733|29736|29742,2.20E-06,,GO:0035239,0.362355533,0
114,4,GO Molecular Function,,Transcription coregulator binding,5.20E-04,RARA|SMAD3|MYC|CTNNB1,29626,29739|29715|29736|29742,8.37E-07,,GO:0001221,0.361427402,0
92,3,WikiPathways,,Corticotropin-releasing hormone signaling pathway,5.20E-04,GSK3B|PRKCD|CTNNB1,29626,29745|29721|29742,2.99E-05,,WP2355,0.361427402,0
1669,8,GO Biological Process,,Regulation of cell population proliferation,5.30E-04,CYP27B1|RARA|SMAD2|CDK2|SMAD3|JUN|MYC|CTNNB1,29626,29718|29739|29730|29727|29715|29733|29736|29742,2.35E-06,,GO:0042127,0.360516951,0
95,3,WikiPathways,,Small cell lung cancer,5.60E-04,CDK2|RXRB|MYC,29626,29727|29724|29736,3.29E-05,,WP4658,0.357885247,0
685,6,GO Biological Process,,Negative regulation of cell differentiation,5.70E-04,RARA|GSK3B|SMAD3|MYB|MYC|CTNNB1,29626,29739|29745|29715|29748|29736|29742,2.52E-06,,GO:0045596,0.357039256,0
1702,8,Reactome Pathways,,Disease,5.70E-04,CYP27B1|SMAD2|CDK2|GSK3B|SMAD3|JUN|MYC|CTNNB1,29626,29718|29730|29727|29745|29715|29733|29736|29742,2.73E-06,,HSA-1643685,0.357039256,0
5584,12,GO Biological Process,,Positive regulation of cellular process,5.80E-04,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29718|29739|29730|29727|29745|29721|29715|29748|29733|29724|29736|29742,2.61E-06,,GO:0048522,0.356207979,0
1723,8,GO Biological Process,,Tissue development,6.50E-04,CYP27B1|RARA|SMAD2|GSK3B|SMAD3|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29715|29733|29736|29742,2.99E-06,,GO:0009888,0.35076176,0
112,3,KEGG Pathways,,Neurotrophin signaling pathway,7.10E-04,GSK3B|PRKCD|JUN,29626,29745|29721|29733,5.30E-05,,hsa04722,0.346541618,0
5734,12,GO Biological Process,,Regulation of nitrogen compound metabolic process,7.60E-04,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29724|29751|29736|29742,3.55E-06,,GO:0051171,0.343288852,0
3,2,Reactome Pathways,,SMAD4 MH2 Domain Mutants in Cancer,7.60E-04,SMAD2|SMAD3,29626,29730|29715,4.01E-06,,HSA-3311021,0.343288852,0
3,2,Reactome Pathways,,SMAD2/3 MH2 Domain Mutants in Cancer,7.60E-04,SMAD2|SMAD3,29626,29730|29715,4.01E-06,,HSA-3315487,0.343288852,0
430,5,Reactome Pathways,,Diseases of signal transduction by growth factor receptors and second messengers,7.60E-04,SMAD2|GSK3B|SMAD3|MYC|CTNNB1,29626,29730|29745|29715|29736|29742,5.69E-06,,HSA-5663202,0.343288852,0
411,6,Monarch Phenotype,,Abnormal bleeding,8.00E-04,RARA|SMAD2|PRKCD|SMAD3|MYC|CTNNB1,29626,29739|29730|29721|29715|29736|29742,1.31E-07,,HP:0001892,0.340837174,0
5278,12,UniProt Keywords,,Nucleus,9.10E-04,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29724|29751|29736|29742,1.35E-06,,KW-0539,0.334679321,0
336,4,WikiPathways,,PI3K-Akt signaling pathway,9.10E-04,CDK2|GSK3B|MYB|MYC,29626,29727|29745|29748|29736,5.50E-05,,WP4172,0.334679321,0
116,3,WikiPathways,,Embryonic stem cell pluripotency pathways,9.60E-04,GSK3B|JUN|CTNNB1,29626,29745|29733|29742,5.87E-05,,WP3931,0.33212271,0
16,2,WikiPathways,,MAPK pathway in congenital thyroid cancer,9.70E-04,JUN|MYC,29626,29733|29736,6.11E-05,,WP4928,0.331627398,0
3460,10,GO Biological Process,,"Regulation of transcription, DNA-templated",9.90E-04,RARA|SMAD2|CDK2|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29715|29748|29733|29724|29751|29736|29742,4.80E-06,,GO:0006355,0.33065191,0
2586,9,GO Biological Process,,Regulation of transcription by RNA polymerase II,0.001,RARA|SMAD2|CDK2|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29727|29715|29748|29733|29724|29736|29742,5.08E-06,,GO:0006357,0.330171532,0
419,5,GO Biological Process,,Gland development,0.001,RARA|SMAD2|SMAD3|JUN|CTNNB1,29626,29739|29730|29715|29733|29742,5.02E-06,,GO:0048732,0.330171532,0
4169,11,GO Cellular Component,,Nucleoplasm,0.001,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29724|29736|29742,1.96E-06,,GO:0005654,0.330171532,0
51,3,GO Biological Process,,Positive regulation of epithelial to mesenchymal transition,0.0011,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,5.45E-06,,GO:0010718,0.32561597,0
2622,9,GO Biological Process,,Regulation of protein metabolic process,0.0011,RARA|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29739|29727|29745|29721|29715|29748|29733|29736|29742,5.71E-06,,GO:0051246,0.32561597,0
133,3,KEGG Pathways,,Estrogen signaling pathway,0.0011,RARA|PRKCD|JUN,29626,29739|29721|29733,8.73E-05,,hsa04915,0.32561597,0
17,2,WikiPathways,,Regulation of Wnt / B-catenin signaling by small molecule compounds,0.0011,GSK3B|CTNNB1,29626,29745|29742,6.82E-05,,WP3664,0.32561597,0
17,2,WikiPathways,,TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition,0.0011,SMAD2|SMAD3,29626,29730|29715,6.82E-05,,WP3859,0.32561597,0
17,2,WikiPathways,,Canonical and non-canonical TGF-B signaling,0.0011,SMAD2|SMAD3,29626,29730|29715,6.82E-05,,WP3874,0.32561597,0
17,2,WikiPathways,,MAP3K1 role in promoting and blocking gonadal determination,0.0011,GSK3B|CTNNB1,29626,29745|29742,6.82E-05,,WP4872,0.32561597,0
53,3,GO Biological Process,,Negative regulation of myeloid leukocyte differentiation,0.0012,RARA|MYC|CTNNB1,29626,29739|29736|29742,6.09E-06,,GO:0002762,0.321457068,0
353,5,GO Molecular Function,,RNA polymerase II-specific DNA-binding transcription factor binding,0.0012,SMAD2|GSK3B|SMAD3|JUN|CTNNB1,29626,29730|29745|29715|29733|29742,2.19E-06,,GO:0061629,0.321457068,0
137,3,KEGG Pathways,,Measles,0.0012,CDK2|GSK3B|JUN,29626,29727|29745|29733,9.52E-05,,hsa05162,0.321457068,0
130,3,WikiPathways,,Adipogenesis,0.0012,RARA|SMAD3|CTNNB1,29626,29739|29715|29742,8.17E-05,,WP236,0.321457068,0
4714,11,GO Biological Process,,Signal transduction,0.0013,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29733|29724|29751|29736|29742,7.08E-06,,GO:0007165,0.317631248,0
827,6,GO Biological Process,,Response to lipid,0.0014,CYP27B1|RARA|SMAD2|GSK3B|RXRB|CTNNB1,29626,29718|29739|29730|29745|29724|29742,7.44E-06,,GO:0033993,0.314089093,0
6,2,Reactome Pathways,,SMAD2/3 Phosphorylation Motif Mutants in Cancer,0.0014,SMAD2|SMAD3,29626,29730|29715,1.12E-05,,HSA-3304356,0.314089093,0
6,2,Reactome Pathways,,TGFBR1 KD Mutants in Cancer,0.0014,SMAD2|SMAD3,29626,29730|29715,1.12E-05,,HSA-3656532,0.314089093,0
140,3,WikiPathways,,Endoderm differentiation,0.0014,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,1.00E-04,,WP2853,0.314089093,0
21,2,WikiPathways,,PI3K/AKT/mTOR - vitamin D3 signaling,0.0014,GSK3B|MYC,29626,29745|29736,1.00E-04,,WP4141,0.314089093,0
22,2,WikiPathways,,Regulation of apoptosis by parathyroid hormone-related protein,0.0015,GSK3B|MYC,29626,29745|29736,1.10E-04,,WP3872,0.310791425,0
22,2,WikiPathways,,Progeria-associated lipodystrophy,0.0015,SMAD2|SMAD3,29626,29730|29715,1.10E-04,,WP5103,0.310791425,0
244,5,Monarch Phenotype,,Internal hemorrhage,0.0015,RARA|SMAD2|SMAD3|MYC|CTNNB1,29626,29739|29730|29715|29736|29742,3.66E-07,,HP:0011029,0.310791425,0
153,3,KEGG Pathways,,Cushing syndrome,0.0016,CDK2|GSK3B|CTNNB1,29626,29727|29745|29742,1.30E-04,,hsa04934,0.307706663,0
4,2,COMPARTMENTS,,Homomeric SMAD protein complex,0.0017,SMAD2|SMAD3,29626,29730|29715,6.01E-06,,GOCC:0071142,0.304808974,0
861,6,GO Biological Process,,Response to organic cyclic compound,0.0017,CYP27B1|RARA|SMAD2|GSK3B|RXRB|CTNNB1,29626,29718|29739|29730|29745|29724|29742,9.36E-06,,GO:0014070,0.304808974,0
2019,8,GO Biological Process,,Cellular response to organic substance,0.0017,RARA|SMAD2|GSK3B|PRKCD|SMAD3|JUN|RXRB|CTNNB1,29626,29739|29730|29745|29721|29715|29733|29724|29742,9.87E-06,,GO:0071310,0.304808974,0
64,3,GO Biological Process,,Positive regulation of nucleocytoplasmic transport,0.0018,GSK3B|PRKCD|SMAD3,29626,29745|29721|29715,1.05E-05,,GO:0046824,0.302076961,0
64,3,GO Biological Process,,SMAD protein signal transduction,0.0018,SMAD2|SMAD3|JUN,29626,29730|29715|29733,1.05E-05,,GO:0060395,0.302076961,0
1389,7,GO Biological Process,,Regulation of multicellular organismal development,0.0018,CYP27B1|RARA|SMAD3|MYB|RXRB|MYC|CTNNB1,29626,29718|29739|29715|29748|29724|29736|29742,1.03E-05,,GO:2000026,0.302076961,0
25,2,WikiPathways,,IL-7 signaling pathway,0.0018,GSK3B|MYC,29626,29745|29736,1.40E-04,,WP205,0.302076961,0
25,2,WikiPathways,,Hypothesized pathways in pathogenesis of cardiovascular disease,0.0018,SMAD2|SMAD3,29626,29730|29715,1.40E-04,,WP3668,0.302076961,0
428,4,WikiPathways,,VEGFA-VEGFR2 signaling,0.0018,GSK3B|PRKCD|JUN|CTNNB1,29626,29745|29721|29733|29742,1.40E-04,,WP3888,0.302076961,0
159,3,WikiPathways,,Insulin signaling,0.0018,GSK3B|PRKCD|JUN,29626,29745|29721|29733,1.50E-04,,WP481,0.302076961,0
154,3,WikiPathways,,Sudden infant death syndrome (SIDS) susceptibility pathways,0.0018,MYB|JUN|CTNNB1,29626,29748|29733|29742,1.30E-04,,WP706,0.302076961,0
891,6,GO Biological Process,,Negative regulation of apoptotic process,0.0019,GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29745|29721|29715|29733|29736|29742,1.14E-05,,GO:0043066,0.299492697,0
1285,7,GO Cellular Component,,Chromatin,0.0019,RARA|SMAD2|SMAD3|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29715|29733|29724|29736|29742,6.18E-06,,GO:0000785,0.299492697,0
1850,8,GO Cellular Component,,Chromosome,0.0019,RARA|SMAD2|CDK2|SMAD3|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29727|29715|29733|29724|29736|29742,5.12E-06,,GO:0005694,0.299492697,0
1196,7,GO Molecular Function,,RNA polymerase II cis-regulatory region sequence-specific DNA binding,0.0019,RARA|SMAD2|SMAD3|MYB|JUN|RXRB|MYC,29626,29739|29730|29715|29748|29733|29724|29736,3.84E-06,,GO:0000978,0.299492697,0
8,2,Reactome Pathways,,Binding of TCF/LEF:CTNNB1 to target gene promoters,0.0019,MYC|CTNNB1,29626,29736|29742,1.80E-05,,HSA-4411364,0.299492697,0
8,2,Reactome Pathways,,RUNX3 regulates WNT signaling,0.0019,MYC|CTNNB1,29626,29736|29742,1.80E-05,,HSA-8951430,0.299492697,0
229,4,GO Biological Process,,Skeletal system morphogenesis,0.002,RARA|SMAD2|SMAD3|CTNNB1,29626,29739|29730|29715|29742,1.25E-05,,GO:0048705,0.29704102,0
503,5,GO Biological Process,,Response to growth factor,0.002,SMAD2|SMAD3|JUN|MYC|CTNNB1,29626,29730|29715|29733|29736|29742,1.21E-05,,GO:0070848,0.29704102,0
4787,11,COMPARTMENTS,,Nucleus,0.0021,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29724|29736|29742,8.30E-06,,GOCC:0005634,0.294708986,0
171,3,KEGG Pathways,,Transcriptional misregulation in cancer,0.0021,RARA|RXRB|MYC,29626,29739|29724|29736,1.80E-04,,hsa05202,0.294708986,0
3867,10,GO Biological Process,,System development,0.0022,CYP27B1|RARA|SMAD2|GSK3B|SMAD3|MYB|JUN|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29745|29715|29748|29733|29751|29736|29742,1.36E-05,,GO:0048731,0.292485458,0
7,2,GO Biological Process,,SMAD protein complex assembly,0.0023,SMAD2|SMAD3,29626,29730|29715,1.44E-05,,GO:0007183,0.290360787,0
1462,7,GO Biological Process,,Regulation of apoptotic process,0.0023,RARA|GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29739|29745|29721|29715|29733|29736|29742,1.45E-05,,GO:0042981,0.290360787,0
3931,10,GO Biological Process,,Regulation of response to stimulus,0.0023,CYP27B1|RARA|SMAD2|GSK3B|PRKCD|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29721|29715|29748|29733|29736|29742,1.59E-05,,GO:0048583,0.290360787,0
238,4,GO Biological Process,,Mesenchyme development,0.0023,SMAD2|GSK3B|SMAD3|CTNNB1,29626,29730|29745|29715|29742,1.45E-05,,GO:0060485,0.290360787,0
72,3,GO Biological Process,,Regulation of cartilage development,0.0023,RARA|SMAD3|CTNNB1,29626,29739|29715|29742,1.47E-05,,GO:0061035,0.290360787,0
74,3,GO Biological Process,,Cranial skeletal system development,0.0023,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,1.59E-05,,GO:1904888,0.290360787,0
5117,11,GO Biological Process,,Anatomical structure development,0.0024,CYP27B1|RARA|SMAD2|GSK3B|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29745|29715|29748|29733|29724|29751|29736|29742,1.66E-05,,GO:0048856,0.288326556,0
76,3,GO Biological Process,,Embryonic pattern specification,0.0025,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,1.72E-05,,GO:0009880,0.286375378,0
548,5,GO Biological Process,,Heart development,0.0026,RARA|SMAD2|SMAD3|JUN|CTNNB1,29626,29739|29730|29715|29733|29742,1.82E-05,,GO:0007507,0.284500737,0
1525,7,GO Biological Process,,Positive regulation of signal transduction,0.0026,CYP27B1|SMAD2|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29718|29730|29721|29715|29733|29736|29742,1.91E-05,,GO:0009967,0.284500737,0
31,2,WikiPathways,,Gastric cancer network 2,0.0026,MYC|CTNNB1,29626,29736|29742,2.10E-04,,WP2363,0.284500737,0
32,2,WikiPathways,,Hair follicle development: organogenesis - part 2 of 3,0.0026,MYC|CTNNB1,29626,29736|29742,2.20E-04,,WP2839,0.284500737,0
183,3,WikiPathways,,Vitamin D receptor pathway,0.0026,CYP27B1|CDK2|MYC,29626,29718|29727|29736,2.20E-04,,WP2877,0.284500737,0
32,2,WikiPathways,,Nuclear receptors in lipid metabolism and toxicity,0.0026,CYP27B1|RARA,29626,29718|29739,2.20E-04,,WP299,0.284500737,0
31,2,WikiPathways,,miRNA regulation of prostate cancer signaling pathways,0.0026,GSK3B|CTNNB1,29626,29745|29742,2.10E-04,,WP3981,0.284500737,0
80,3,GO Biological Process,,Regulation of bone mineralization,0.0027,CYP27B1|SMAD3|RXRB,29626,29718|29715|29724,2.00E-05,,GO:0030500,0.282696854,0
81,3,GO Biological Process,,Endoderm development,0.0028,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,2.07E-05,,GO:0007492,0.280958581,0
195,3,KEGG Pathways,,Focal adhesion,0.0028,GSK3B|JUN|CTNNB1,29626,29745|29733|29742,2.70E-04,,hsa04510,0.280958581,0
192,3,KEGG Pathways,,Epstein-Barr virus infection,0.0028,CDK2|JUN|MYC,29626,29727|29733|29736,2.50E-04,,hsa05169,0.280958581,0
194,3,KEGG Pathways,,Proteoglycans in cancer,0.0028,SMAD2|MYC|CTNNB1,29626,29730|29736|29742,2.60E-04,,hsa05205,0.280958581,0
94,3,Reactome Pathways,,Transcriptional regulation by RUNX3,0.0028,SMAD3|MYC|CTNNB1,29626,29715|29736|29742,3.19E-05,,HSA-8878159,0.280958581,0
130,4,Monarch Phenotype,,Bruising susceptibility,0.0028,RARA|SMAD2|PRKCD|SMAD3,29626,29739|29730|29721|29715,1.39E-06,,HP:0000978,0.280958581,0
997,6,GO Biological Process,,Animal organ morphogenesis,0.0029,RARA|SMAD2|SMAD3|JUN|MYC|CTNNB1,29626,29739|29730|29715|29733|29736|29742,2.15E-05,,GO:0009887,0.279281314,0
565,5,GO Biological Process,,Tissue morphogenesis,0.0029,RARA|SMAD2|SMAD3|MYC|CTNNB1,29626,29739|29730|29715|29736|29742,2.11E-05,,GO:0048729,0.279281314,0
1931,8,GO Molecular Function,,Transcription regulator activity,0.0029,RARA|SMAD2|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29715|29748|29733|29724|29736|29742,7.07E-06,,GO:0140110,0.279281314,0
3085,9,GO Biological Process,,Regulation of molecular function,0.003,CYP27B1|RARA|SMAD2|GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29721|29715|29733|29736|29742,2.23E-05,,GO:0065009,0.277660913,0
195,3,WikiPathways,,Focal adhesion,0.003,GSK3B|JUN|CTNNB1,29626,29745|29733|29742,2.70E-04,,WP306,0.277660913,0
35,2,WikiPathways,,Influence of laminopathies on Wnt signaling,0.003,GSK3B|CTNNB1,29626,29745|29742,2.60E-04,,WP4844,0.277660913,0
1587,7,GO Biological Process,,Positive regulation of molecular function,0.0032,CYP27B1|RARA|GSK3B|PRKCD|SMAD3|MYC|CTNNB1,29626,29718|29739|29745|29721|29715|29736|29742,2.48E-05,,GO:0044093,0.274576151,0
37,2,WikiPathways,,Nuclear receptors,0.0032,RARA|RXRB,29626,29739|29724,2.90E-04,,WP170,0.274576151,0
37,2,WikiPathways,,Neovascularisation processes,0.0032,SMAD2|SMAD3,29626,29730|29715,2.90E-04,,WP4331,0.274576151,0
209,3,KEGG Pathways,,Salmonella infection,0.0033,JUN|MYC|CTNNB1,29626,29733|29736|29742,3.20E-04,,hsa05132,0.273105351,0
590,5,GO Biological Process,,Positive regulation of cell death,0.0034,GSK3B|PRKCD|JUN|MYC|CTNNB1,29626,29745|29721|29733|29736|29742,2.59E-05,,GO:0010942,0.271678463,0
1035,6,GO Biological Process,,Negative regulation of multicellular organismal process,0.0034,RARA|GSK3B|PRKCD|SMAD3|MYC|CTNNB1,29626,29739|29745|29721|29715|29736|29742,2.66E-05,,GO:0051241,0.271678463,0
1041,6,GO Biological Process,,Apoptotic process,0.0035,GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29745|29721|29715|29733|29736|29742,2.75E-05,,GO:0006915,0.270292939,0
89,3,GO Biological Process,,Regulation of fibroblast proliferation,0.0035,JUN|MYC|CTNNB1,29626,29733|29736|29742,2.72E-05,,GO:0048145,0.270292939,0
1038,6,GO Biological Process,,Negative regulation of protein metabolic process,0.0035,RARA|GSK3B|PRKCD|SMAD3|JUN|CTNNB1,29626,29739|29745|29721|29715|29733|29742,2.71E-05,,GO:0051248,0.270292939,0
1368,7,GO Molecular Function,,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.0035,RARA|SMAD2|SMAD3|MYB|JUN|RXRB|MYC,29626,29739|29730|29715|29748|29733|29724|29736,9.34E-06,,GO:0000981,0.270292939,0
1318,7,TISSUES,,Fetus,0.0035,SMAD2|CDK2|GSK3B|SMAD3|MYB|MYC|CTNNB1,29626,29730|29727|29745|29715|29748|29736|29742,7.31E-06,,BTO:0000449,0.270292939,0
218,3,KEGG Pathways,,Shigellosis,0.0036,GSK3B|PRKCD|JUN,29626,29745|29721|29733,3.70E-04,,hsa05131,0.268946449,0
217,3,KEGG Pathways,,Human cytomegalovirus infection,0.0036,GSK3B|MYC|CTNNB1,29626,29745|29736|29742,3.60E-04,,hsa05163,0.268946449,0
40,2,WikiPathways,,ATM signaling pathway,0.0036,CDK2|JUN,29626,29727|29733,3.40E-04,,WP2516,0.268946449,0
1057,6,GO Biological Process,,Cellular response to oxygen-containing compound,0.0037,RARA|CDK2|GSK3B|PRKCD|JUN|CTNNB1,29626,29739|29727|29745|29721|29733|29742,3.00E-05,,GO:1901701,0.267636854,0
105,3,Reactome Pathways,,KEAP1-NFE2L2 pathway,0.0037,GSK3B|PRKCD|MYC,29626,29745|29721|29736,4.40E-05,,HSA-9755511,0.267636854,0
11,2,GO Biological Process,,Dorsal/ventral axis specification,0.0038,SMAD2|CTNNB1,29626,29730|29742,3.12E-05,,GO:0009950,0.266362186,0
11,2,GO Biological Process,,Nodal signaling pathway,0.0038,SMAD2|SMAD3,29626,29730|29715,3.12E-05,,GO:0038092,0.266362186,0
11,2,GO Biological Process,,Paraxial mesoderm morphogenesis,0.0038,SMAD2|SMAD3,29626,29730|29715,3.12E-05,,GO:0048340,0.266362186,0
1069,6,GO Biological Process,,Epithelium development,0.0038,RARA|SMAD2|SMAD3|JUN|MYC|CTNNB1,29626,29739|29730|29715|29733|29736|29742,3.20E-05,,GO:0060429,0.266362186,0
96,3,GO Biological Process,,Transforming growth factor beta receptor signaling pathway,0.0039,SMAD2|SMAD3|JUN,29626,29730|29715|29733,3.39E-05,,GO:0007179,0.26512063,0
3246,9,GO Biological Process,,Animal organ development,0.0039,CYP27B1|RARA|SMAD2|GSK3B|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29715|29748|29733|29736|29742,3.41E-05,,GO:0048513,0.26512063,0
95,3,GO Biological Process,,Embryonic skeletal system morphogenesis,0.0039,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,3.29E-05,,GO:0048704,0.26512063,0
225,4,UniProt Keywords,,Proto-oncogene,0.0039,RARA|MYB|JUN|MYC,29626,29739|29748|29733|29736,1.17E-05,,KW-0656,0.26512063,0
42,2,WikiPathways,,IL-2 signaling pathway,0.0039,JUN|MYC,29626,29733|29736,3.70E-04,,WP49,0.26512063,0
6,2,GO Molecular Function,,Retinoic acid-responsive element binding,0.004,RARA|RXRB,29626,29739|29724,1.12E-05,,GO:0044323,0.263910509,0
356,5,Monarch Phenotype,,Pain,0.004,RARA|SMAD2|SMAD3|MYC|CTNNB1,29626,29739|29730|29715|29736|29742,2.29E-06,,EFO:0003843,0.263910509,0
8,2,COMPARTMENTS,,Myb complex,0.0041,MYB|MYC,29626,29748|29736,1.80E-05,,GOCC:0031523,0.26273027,0
43,2,WikiPathways,,IL6 signaling pathway,0.0041,GSK3B|PRKCD,29626,29745|29721,3.90E-04,,WP364,0.26273027,0
43,2,WikiPathways,,Inflammatory bowel disease signaling,0.0041,SMAD2|JUN,29626,29730|29733,3.90E-04,,WP5198,0.26273027,0
43,2,WikiPathways,,Vitamin A and carotenoid metabolism,0.0041,RARA|RXRB,29626,29739|29724,3.90E-04,,WP716,0.26273027,0
641,5,GO Biological Process,,Enzyme-linked receptor protein signaling pathway,0.0042,SMAD2|GSK3B|SMAD3|JUN|CTNNB1,29626,29730|29745|29715|29733|29742,3.85E-05,,GO:0007167,0.261578474,0
304,4,GO Biological Process,,Positive regulation of DNA metabolic process,0.0042,CDK2|PRKCD|MYC|CTNNB1,29626,29727|29721|29736|29742,3.74E-05,,GO:0051054,0.261578474,0
637,5,GO Biological Process,,Cellular response to nitrogen compound,0.0042,CDK2|GSK3B|PRKCD|JUN|CTNNB1,29626,29727|29745|29721|29733|29742,3.74E-05,,GO:1901699,0.261578474,0
45,2,WikiPathways,,Aryl hydrocarbon receptor pathway,0.0043,CDK2|MYC,29626,29727|29736,4.30E-04,,WP2586,0.260453782,0
15,2,Reactome Pathways,,Signaling by Activin,0.0044,SMAD2|SMAD3,29626,29730|29715,5.43E-05,,HSA-1502540,0.259354947,0
17,2,Reactome Pathways,,Beta-catenin phosphorylation cascade,0.0044,GSK3B|CTNNB1,29626,29745|29742,6.82E-05,,HSA-196299,0.259354947,0
15,2,Reactome Pathways,,Signaling by GSK3beta mutants,0.0044,GSK3B|CTNNB1,29626,29745|29742,5.43E-05,,HSA-5339716,0.259354947,0
15,2,Reactome Pathways,,CTNNB1 S33 mutants arent phosphorylated,0.0044,GSK3B|CTNNB1,29626,29745|29742,5.43E-05,,HSA-5358747,0.259354947,0
15,2,Reactome Pathways,,CTNNB1 S37 mutants arent phosphorylated,0.0044,GSK3B|CTNNB1,29626,29745|29742,5.43E-05,,HSA-5358749,0.259354947,0
15,2,Reactome Pathways,,CTNNB1 S45 mutants arent phosphorylated,0.0044,GSK3B|CTNNB1,29626,29745|29742,5.43E-05,,HSA-5358751,0.259354947,0
15,2,Reactome Pathways,,CTNNB1 T41 mutants arent phosphorylated,0.0044,GSK3B|CTNNB1,29626,29745|29742,5.43E-05,,HSA-5358752,0.259354947,0
119,3,Reactome Pathways,,Estrogen-dependent gene expression,0.0044,MYB|JUN|MYC,29626,29748|29733|29736,6.32E-05,,HSA-9018519,0.259354947,0
17,2,Reactome Pathways,,FOXO-mediated transcription of cell cycle genes,0.0044,SMAD2|SMAD3,29626,29730|29715,6.82E-05,,HSA-9617828,0.259354947,0
46,2,WikiPathways,,Envelope proteins and their potential roles in EDMD physiopathology,0.0044,SMAD2|SMAD3,29626,29730|29715,4.50E-04,,WP4535,0.259354947,0
13,2,GO Biological Process,,Primary miRNA processing,0.0045,SMAD2|SMAD3,29626,29730|29715,4.20E-05,,GO:0031053,0.258280807,0
244,4,TISSUES,,Erythroleukemia cell,0.0045,GSK3B|MYB|JUN|MYC,29626,29745|29748|29733|29736,1.60E-05,,BTO:0000426,0.258280807,0
