"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"148","8","Monarch Phenotype","","Amenorrhea","8.4E-4","SOX9|TP63|FOS|NR5A1|WT1|GATA3|SRY|AKT1","27629","27754|27828|27912|27700|27752|27830|27898|27664","8.84E-6","","HP:0000141","0.3075720713938118","0"
"530","15","InterPro Domains","","Protein kinase-like domain superfamily","8.5E-4","CSNK2A2|MAPK3|PLK1|PRKACA|CLK4|GSK3B|PRKCD|CDK10|STK40|MAPK8|TNIK|HIPK1|UHMK1|LATS1|AKT1","27629","27860|27894|27890|27904|27850|27688|27908|27726|27906|27724|27774|27814|27658|27914|27664","2.94E-6","","IPR011009","0.3070581074285707","0"
"178","8","GO Biological Process","","Regulation of T cell differentiation","8.6E-4","IRF1|RARA|RUNX1|JUNB|MYB|ZC3H12A|GATA3|CBFB","27629","27694|27698|27784|27732|27692|27680|27830|27734","3.16E-5","","GO:0045580","0.3065501548756432","0"
"30","5","InterPro Domains","","Ets domain","8.6E-4","SPI1|GABPA|ETS2|ETS1|FLI1","27629","27704|27870|27892|27720|27886","3.11E-6","","IPR000418","0.3065501548756432","0"
"7","3","GO Biological Process","","SMAD protein complex assembly","8.7E-4","SMAD2|SMAD1|SMAD3","27629","27838|27702|27770","3.19E-5","","GO:0007183","0.3060480747381381","0"
"129","7","GO Biological Process","","B cell differentiation","8.7E-4","SPI1|TP53|SP3|EZH2|POU2AF1|DCAF1|CEBPG","27629","27704|27690|27768|27896|27756|27678|27818","3.2E-5","","GO:0030183","0.3060480747381381","0"
"24","4","GO Biological Process","","Granulocyte differentiation","8.7E-4","CEBPE|SPI1|SP3|GATA2","27629","27660|27704|27768|27884","3.2E-5","","GO:0030851","0.3060480747381381","0"
"24","4","GO Biological Process","","Negative regulation of chondrocyte differentiation","8.7E-4","SOX9|RARB|RARG|CTNNB1","27629","27754|27722|27842|27758","3.2E-5","","GO:0032331","0.3060480747381381","0"
"24","4","GO Biological Process","","Intestinal epithelial cell differentiation","8.7E-4","SOX9|GATA6|KLF5|HIF1A","27629","27754|27728|27742|27866","3.2E-5","","GO:0060575","0.3060480747381381","0"
"179","8","GO Biological Process","","Cardiac muscle tissue development","8.8E-4","RARA|SRF|GATA6|SMAD1|RARB|JARID2|WT1|MEF2A","27629","27698|27668|27728|27702|27722|27730|27752|27800","3.28E-5","","GO:0048738","0.30555173278498315","0"
"126","6","KEGG Pathways","","FoxO signaling pathway","8.8E-4","MAPK3|STAT3|PLK1|SMAD3|MAPK8|AKT1","27629","27894|27710|27890|27770|27724|27664","2.4E-4","","hsa04068","0.30555173278498315","0"
"126","6","KEGG Pathways","","Dopaminergic synapse","8.8E-4","FOS|PRKACA|GSK3B|ATF4|MAPK8|AKT1","27629","27912|27904|27688|27782|27724|27664","2.4E-4","","hsa04728","0.30555173278498315","0"
"359","11","GO Biological Process","","Negative regulation of cell cycle","8.9E-4","TP53|PLK1|EZH2|KLHL22|E2F1|ATRX|GATA3|ETS1|NR2F2|LATS1|CTNNB1","27629","27690|27890|27896|27856|27900|27714|27830|27720|27862|27914|27758","3.3E-5","","GO:0045786","0.30506099933550873","0"
"1169","22","Monarch Phenotype","","Abnormal cardiovascular system physiology","8.9E-4","RARA|SMAD2|EPAS1|STAT3|KAT6A|GATA6|TP53|RUNX1|FOS|PRKACA|STAT2|RARB|SMAD3|GATA2|NFKB2|WT1|NR2F2|PTPRG|HNF1A|AKT1|MYC|CTNNB1","27629","27698|27838|27656|27710|27790|27728|27690|27784|27912|27904|27888|27722|27770|27884|27848|27752|27862|27902|27858|27664|27786|27758","9.45E-6","","HP:0011025","0.30506099933550873","0"
"4","3","Monarch Phenotype","","Abnormal scrotal rugation","8.9E-4","SOX9|NR5A1|SRY","27629","27754|27700|27898","9.45E-6","","HP:0012856","0.30506099933550873","0"
"15","3","WikiPathways","","miRNAs involved in DNA damage response","9.0E-4","TP53|E2F1|MYC","27629","27690|27900|27786","2.1E-4","","WP1545","0.30457574905606755","0"
"15","3","WikiPathways","","Transcriptional activation by NRF2 in response to phytochemicals","9.0E-4","CEBPB|MAPK8|NFE2L2","27629","27878|27724|27766","2.1E-4","","WP3","0.30457574905606755","0"
"39","5","Monarch Phenotype","","Decreased serum estradiol","9.2E-4","SOX9|NR5A1|WT1|SRY|AKT1","27629","27754|27700|27752|27898|27664","9.92E-6","","HP:0008214","0.3036212172654445","0"
"236","9","GO Biological Process","","Regulation of cysteine-type endopeptidase activity","9.3E-4","PPM1F|TP63|CASP6|REST|SMAD3|HSF1|HNF1A|AKT1|MYC","27629","27670|27828|27802|27832|27770|27778|27858|27664|27786","3.48E-5","","GO:2000116","0.3031517051446065","0"
"833","18","GO Cellular Component","","Nuclear body","9.3E-4","EPAS1|KAT6A|TP53|PRKACA|SP3|ATF4|ATRX|SF1|WT1|SRY|NFATC1|SATB1|EWSR1|HIPK1|UHMK1|HSF1|FLI1|HIF1A","27629","27656|27790|27690|27904|27768|27782|27714|27840|27752|27898|27706|27788|27872|27814|27658|27778|27886|27866","1.13E-5","","GO:0016604","0.3031517051446065","0"
"317","11","GO Molecular Function","","Ubiquitin-like protein ligase binding","9.3E-4","EGR2|SMAD2|TP53|CEBPB|PRKACA|STAT2|GSK3B|SMAD3|JUN|RELA|HIF1A","27629","27746|27838|27690|27878|27904|27888|27688|27770|27712|27780|27866","1.08E-5","","GO:0044389","0.3031517051446065","0"
"2279","33","GO Molecular Function","","Catalytic activity, acting on a protein","9.3E-4","EGR2|PTPRE|CSNK2A2|MAPK3|PPM1F|CASP6|KAT6A|PLK1|PRKACA|CLK4|EZH2|GSK3B|PRKCD|PTPRB|CDK10|JARID2|DUSP9|DUSP19|WWP2|KDM5B|DUSP23|NCOA3|STK40|GLRX|MAPK8|DCAF1|TNIK|HIPK1|PTPRG|UHMK1|LATS1|AKT1|RIOX1","27629","27746|27796|27860|27894|27670|27802|27790|27890|27904|27850|27896|27688|27908|27798|27726|27730|27674|27718|27772|27684|27806|27738|27906|27868|27724|27678|27774|27814|27902|27658|27914|27664|27696","1.08E-5","","GO:0140096","0.3031517051446065","0"
"52","5","GO Biological Process","","Negative regulation of fat cell differentiation","9.5E-4","JDP2|SMAD3|E2F1|GATA2|GATA3","27629","27810|27770|27900|27884|27830","3.57E-5","","GO:0045599","0.30222763947111525","0"
"52","5","GO Biological Process","","Face development","9.5E-4","RARA|MAPK3|SRF|RARG|DLX5","27629","27698|27894|27668|27842|27794","3.57E-5","","GO:0060324","0.30222763947111525","0"
"181","8","GO Biological Process","","Cellular response to xenobiotic stimulus","9.5E-4","AHR|PPM1F|TP53|REST|E2F1|NFE2L2|HSF1|MYC","27629","27776|27670|27690|27832|27900|27766|27778|27786","3.54E-5","","GO:0071466","0.30222763947111525","0"
"13","4","STRING Clusters","","Mixed, incl. NF-kappa-B/Dorsal, and D domain of beta-TrCP","9.5E-4","NFKB1|REL|NFKB2|RELA","27629","27744|27910|27848|27780","3.93E-6","","CL:16644","0.30222763947111525","0"
"917","18","Reactome Pathways","","Infectious disease","9.7E-4","NFKB1|MAPK3|RUNX1|PRKACA|REST|STAT2|EZH2|GSK3B|SP1|SMAD3|NFKB2|JUN|MAPK8|NFE2L2|RELA|HMGA1|AKT1|CTNNB1","27629","27744|27894|27784|27904|27832|27888|27896|27688|27792|27770|27848|27712|27724|27766|27780|27812|27664|27758","3.94E-5","","HSA-5663205","0.3013228265733755","0"
"25","4","GO Biological Process","","Positive regulation of muscle cell apoptotic process","9.8E-4","E2F3|GATA6|TP53|ATF4","27629","27864|27728|27690|27782","3.69E-5","","GO:0010661","0.3008773924307505","0"
"42","4","WikiPathways","","Neural crest cell migration in cancer","9.9E-4","STAT3|FOS|JUN|AKT1","27629","27710|27912|27712|27664","2.3E-4","","WP4565","0.30043648054024497","0"
"53","5","GO Biological Process","","Negative regulation of myeloid leukocyte differentiation","0.001","RARA|RUNX1|GATA2|MYC|CTNNB1","27629","27698|27784|27884|27786|27758","3.89E-5","","GO:0002762","0.3","0"
"663","15","GO Biological Process","","Response to bacterium","0.001","CEBPE|NFKB1|SPI1|CYP27B1|RARA|MAPK3|CEBPB|FOS|PRKCD|ZC3H12A|MAPK8|RELA|HSF1|AKT1|NR1H3","27629","27660|27744|27704|27846|27698|27894|27878|27912|27908|27680|27724|27780|27778|27664|27820","3.88E-5","","GO:0009617","0.3","0"
"508","13","GO Biological Process","","Regulation of lymphocyte activation","0.001","AHR|IRF1|RARA|RUNX1|JUNB|CEBPB|MYB|ZC3H12A|GATA3|NFATC2|CBFB|AKT1|CTNNB1","27629","27776|27694|27698|27784|27732|27878|27692|27680|27830|27682|27734|27664|27758","3.89E-5","","GO:0051249","0.3","0"
"80","5","WikiPathways","","Clock-controlled autophagy in bone metabolism","0.001","SMAD1|RUNX2|NFATC1|SP7|AKT1","27629","27702|27740|27706|27874|27664","2.4E-4","","WP5205","0.3","0"
"258","10","Monarch Phenotype","","Fatigue","0.001","RARA|EPAS1|GATA6|TP53|RUNX1|SMAD3|GATA2|NFKB2|ATRX|CTNNB1","27629","27698|27656|27728|27690|27784|27770|27884|27848|27714|27758","1.1E-5","","HP:0012378","0.3","0"
"4","3","COMPARTMENTS","","Homomeric SMAD protein complex","0.0011","SMAD2|SMAD1|SMAD3","27629","27838|27702|27770","9.45E-6","","GOCC:0071142","0.2958607314841775","0"
"134","7","GO Biological Process","","Regulation of cellular ketone metabolic process","0.0011","EGR1|SOX9|REST|PPARA|AKT1|NR1H3|NR4A3","27629","27716|27754|27832|27834|27664|27820|27662","4.04E-5","","GO:0010565","0.2958607314841775","0"
"1191","21","GO Biological Process","","Positive regulation of catalytic activity","0.0011","CYP27B1|EGR1|MAPK3|PPM1F|STAT3|CASP6|PLK1|REST|EZH2|GSK3B|PRKCD|SMAD3|DUSP19|MAPK8|HSF1|HIF1A|HNF1A|AKT1|NR1H3|MYC|CTNNB1","27629","27846|27716|27894|27670|27710|27802|27890|27832|27896|27688|27908|27770|27718|27724|27778|27866|27858|27664|27820|27786|27758","3.98E-5","","GO:0043085","0.2958607314841775","0"
"134","7","GO Biological Process","","Branching morphogenesis of an epithelial tube","0.0011","SOX9|SRF|PGR|KDM5B|WT1|MYC|CTNNB1","27629","27754|27668|27762|27684|27752|27786|27758","4.04E-5","","GO:0048754","0.2958607314841775","0"
"303","10","GO Biological Process","","Positive regulation of protein transport","0.0011","NR0B2|CSNK2A2|PRKACA|GSK3B|PRKCD|SMAD3|ZC3H12A|MAPK8|HIF1A|HNF1A","27629","27676|27860|27904|27688|27908|27770|27680|27724|27866|27858","4.17E-5","","GO:0051222","0.2958607314841775","0"
"8","3","GO Biological Process","","Regulation of mesenchymal stem cell differentiation","0.0011","SOX9|REST|GSK3B","27629","27754|27832|27688","4.37E-5","","GO:2000739","0.2958607314841775","0"
"1386","25","DISEASES","","Autosomal dominant disease","0.0011","EGR2|SOX9|DPF2|STAT3|TP63|KAT6A|GATA6|TP53|PRKACA|EZH2|SMAD3|CDK10|GATA2|RUNX2|WT1|SRY|HMX1|RARG|MITF|HNF1A|SP7|GTF2I|PITX2|DLX5|TFAP2A","27629","27746|27754|27880|27710|27828|27790|27728|27690|27904|27896|27770|27726|27884|27740|27752|27898|27736|27842|27816|27858|27874|27844|27708|27794|27876","4.39E-6","","DOID:0050736","0.2958607314841775","0"
"131","7","UniProt Keywords","","Protein phosphatase","0.0011","PTPRE|PPM1F|PTPRB|DUSP9|DUSP19|DUSP23|PTPRG","27629","27796|27670|27798|27674|27718|27806|27902","3.52E-5","","KW-0904","0.2958607314841775","0"
"131","6","KEGG Pathways","","Autophagy - animal","0.0011","MAPK3|PRKACA|PRKCD|MAPK8|HIF1A|AKT1","27629","27894|27904|27908|27724|27866|27664","2.9E-4","","hsa04140","0.2958607314841775","0"
"8","3","Reactome Pathways","","RUNX2 regulates genes involved in cell migration","0.0011","RUNX2|CBFB|AKT1","27629","27740|27734|27664","4.37E-5","","HSA-8941332","0.2958607314841775","0"
"82","5","WikiPathways","","Glioblastoma signaling pathways","0.0011","MAPK3|TP53|PRKCD|E2F1|AKT1","27629","27894|27690|27908|27900|27664","2.7E-4","","WP2261","0.2958607314841775","0"
"183","7","WikiPathways","","Vitamin D receptor pathway","0.0011","CYP27B1|JUNB|NFATC2|SATB1|HIF1A|HNF1A|MYC","27629","27846|27732|27682|27788|27866|27858|27786","2.6E-4","","WP2877","0.2958607314841775","0"
"81","5","WikiPathways","","DNA IR-damage and cellular response via ATR","0.0011","TP53|PLK1|SP1|FOXM1|E2F1","27629","27690|27890|27792|27808|27900","2.6E-4","","WP4016","0.2958607314841775","0"
"43","4","WikiPathways","","Fibrin complement receptor 3 signaling pathway","0.0011","NFKB1|REL|RELA|AKT1","27629","27744|27910|27780|27664","2.5E-4","","WP4136","0.2958607314841775","0"
"41","5","Monarch Phenotype","","Male pseudohermaphroditism","0.0011","SOX9|ATRX|NR5A1|WT1|SRY","27629","27754|27714|27700|27752|27898","1.24E-5","","HP:0000037","0.2958607314841775","0"
"926","19","Monarch Phenotype","","Abnormality of the forehead","0.0011","CYP27B1|SOX9|DPF2|STAT3|TP63|KAT6A|GATA6|FOS|EZH2|SMAD3|JARID2|KDM5B|RUNX2|ATRX|MITF|SATB1|SP7|PITX2|TFAP2A","27629","27846|27754|27880|27710|27828|27790|27728|27912|27896|27770|27730|27684|27740|27714|27816|27788|27874|27708|27876","1.29E-5","","HP:0000290","0.2958607314841775","0"
"18","4","Monarch Phenotype","","Aplasia/Hypoplasia of the vagina","0.0011","SOX9|NR5A1|GATA3|SRY","27629","27754|27700|27830|27898","1.18E-5","","HP:0011026","0.2958607314841775","0"
"839","18","Monarch Phenotype","","Abnormality of globe location","0.0011","SOX9|DPF2|SMAD2|STAT3|KAT6A|GATA6|EZH2|SMAD3|CDK10|JARID2|GATA2|RUNX2|ATRX|MITF|SATB1|AKT1|PITX2|TFAP2A","27629","27754|27880|27838|27710|27790|27728|27896|27770|27726|27730|27884|27740|27714|27816|27788|27664|27708|27876","1.24E-5","","HP:0100886","0.2958607314841775","0"
"138","7","GO Biological Process","","Regulation of endothelial cell proliferation","0.0012","STAT3|SP1|GATA2|JUN|NR2F2|HIF1A|AKT1","27629","27710|27792|27884|27712|27862|27866|27664","4.83E-5","","GO:0001936","0.29208187539523756","0"
"247","9","GO Biological Process","","Heart morphogenesis","0.0012","SOX9|SRF|GATA6|TP53|SMAD3|JUN|GATA3|HIF1A|PITX2","27629","27754|27668|27728|27690|27770|27712|27830|27866|27708","4.9E-5","","GO:0003007","0.29208187539523756","0"
"1394","23","GO Biological Process","","Defense response","0.0012","CEBPE|NFKB1|SPI1|CYP27B1|IRF1|MAPK3|STAT3|TP53|REL|CEBPB|SMAD1|FOS|STAT2|PRKCD|JUN|ZC3H12A|GATA3|NFE2L2|RELA|HSF1|HIF1A|AKT1|CEBPG","27629","27660|27744|27704|27846|27694|27894|27710|27690|27910|27878|27702|27912|27888|27908|27712|27680|27830|27766|27780|27778|27866|27664|27818","4.52E-5","","GO:0006952","0.29208187539523756","0"
"444","12","GO Biological Process","","Response to radiation","0.0012","EGR1|TP53|FOS|PRKCD|ATF4|GATA3|MAPK8|RELA|HSF1|HIF1A|AKT1|MYC","27629","27716|27690|27912|27908|27782|27830|27724|27780|27778|27866|27664|27786","4.71E-5","","GO:0009314","0.29208187539523756","0"
"137","7","GO Biological Process","","Response to glucose","0.0012","EGR1|NR0B2|SMAD2|SRF|PRKACA|HIF1A|HNF1A","27629","27716|27676|27838|27668|27904|27866|27858","4.62E-5","","GO:0009749","0.29208187539523756","0"
"55","5","GO Biological Process","","Response to gamma radiation","0.0012","EGR1|TP53|GATA3|HSF1|MYC","27629","27716|27690|27830|27778|27786","4.59E-5","","GO:0010332","0.29208187539523756","0"
"55","5","GO Biological Process","","Regulation of cardiac muscle hypertrophy","0.0012","SMAD3|JARID2|PPARA|MEF2A|NR4A3","27629","27770|27730|27834|27800|27662","4.59E-5","","GO:0010611","0.29208187539523756","0"
"27","4","GO Biological Process","","Adrenal gland development","0.0012","SMAD2|SMAD3|NR5A1|WT1","27629","27838|27770|27700|27752","4.84E-5","","GO:0030325","0.29208187539523756","0"
"1018","19","GO Biological Process","","Positive regulation of protein modification process","0.0012","EGR1|SOX9|MAPK3|JDP2|TP53|PLK1|EZH2|PRKCD|MYB|JARID2|DUSP19|ZC3H12A|GATA3|TNIK|HSF1|LATS1|HNF1A|AKT1|CTNNB1","27629","27716|27754|27894|27810|27690|27890|27896|27908|27692|27730|27718|27680|27830|27774|27778|27914|27858|27664|27758","4.61E-5","","GO:0031401","0.29208187539523756","0"
"189","8","GO Biological Process","","B cell activation","0.0012","SPI1|TP53|SP3|EZH2|PRKCD|POU2AF1|DCAF1|CEBPG","27629","27704|27690|27768|27896|27908|27756|27678|27818","4.75E-5","","GO:0042113","0.29208187539523756","0"
"137","7","GO Biological Process","","Regulation of muscle cell differentiation","0.0012","SRF|SMAD1|EZH2|YBX1|NFATC2|PPARA|NFATC1","27629","27668|27702|27896|27748|27682|27834|27706","4.62E-5","","GO:0051147","0.29208187539523756","0"
"27","4","Reactome Pathways","","ATF4 activates genes in response to endoplasmic reticulum  stress","0.0012","CEBPB|ATF4|NFYA|CEBPG","27629","27878|27782|27824|27818","4.84E-5","","HSA-380994","0.29208187539523756","0"
"138","7","Reactome Pathways","","C-type lectin receptors (CLRs)","0.0012","NFKB1|PRKACA|PRKCD|NFKB2|NFATC2|RELA|NFATC1","27629","27744|27904|27908|27848|27682|27780|27706","4.83E-5","","HSA-5621481","0.29208187539523756","0"
"94","6","Reactome Pathways","","Transcriptional regulation by RUNX3","0.0012","TP53|RUNX1|SMAD3|CBFB|MYC|CTNNB1","27629","27690|27784|27770|27734|27786|27758","5.09E-5","","HSA-8878159","0.29208187539523756","0"
"45","4","WikiPathways","","Aryl hydrocarbon receptor pathway","0.0012","AHR|JUNB|JUN|NFE2L2","27629","27776|27732|27712|27766","3.0E-4","","WP2873","0.29208187539523756","0"
"17","3","WikiPathways","","Canonical and non-canonical TGF-B signaling","0.0012","SMAD2|SMAD3|MAPK8","27629","27838|27770|27724","2.9E-4","","WP3874","0.29208187539523756","0"
"83","5","WikiPathways","","EGFR tyrosine kinase inhibitor resistance","0.0012","MAPK3|STAT3|GSK3B|AKT1|MYC","27629","27894|27710|27688|27664|27786","2.8E-4","","WP4806","0.29208187539523756","0"
"2526","35","Monarch Phenotype","","Lipid or lipoprotein measurement","0.0012","NFKB1|SPI1|CYP27B1|AHR|IRF1|ATF1|E2F3|STAT3|TP53|RUNX1|SMAD1|REST|GSK3B|SP1|RARB|SMAD3|FOXM1|WWP2|NCOA3|GATA3|NFATC2|NFE2L2|RELA|PPARA|MITF|DCAF1|TNIK|EWSR1|CBFB|PTPRG|HNF1A|AKT1|MEF2A|GTF2I|NR1H3","27629","27744|27704|27846|27776|27694|27804|27864|27710|27690|27784|27702|27832|27688|27792|27722|27770|27808|27772|27738|27830|27682|27766|27780|27834|27816|27678|27774|27872|27734|27902|27858|27664|27800|27844|27820","1.39E-5","","EFO:0005105","0.29208187539523756","0"
"2416","34","Monarch Phenotype","","Morphological central nervous system abnormality","0.0012","CEBPE|EGR2|SOX9|DPF2|SMAD2|EPAS1|TP63|KAT6A|GATA6|TP53|RUNX1|STAT2|EZH2|SMAD3|CDK10|JARID2|GATA2|KDM5B|NFKB2|RUNX2|ATRX|NR5A1|WT1|GATA3|SRY|NFE2L2|MITF|TNIK|SATB1|PTPRG|AKT1|PITX2|CTNNB1|TFAP2A","27629","27660|27746|27754|27880|27838|27656|27828|27790|27728|27690|27784|27888|27896|27770|27726|27730|27884|27684|27848|27740|27714|27700|27752|27830|27898|27766|27816|27774|27788|27902|27664|27708|27758|27876","1.39E-5","","HP:0002011","0.29208187539523756","0"
"113","7","Monarch Phenotype","","Abnormality of adrenal physiology","0.0012","SOX9|PRKACA|NFKB2|NR5A1|SRY|AKT1|CTNNB1","27629","27754|27904|27848|27700|27898|27664|27758","1.42E-5","","HP:0011733","0.29208187539523756","0"
"845","18","Monarch Phenotype","","Morphological abnormality of the gastrointestinal tract","0.0012","NFKB1|IRF1|STAT3|KAT6A|GATA6|TP53|RUNX1|PRKCD|RARB|SMAD3|NFKB2|ATRX|MITF|AKT1|MYC|PITX2|CTNNB1|TFAP2A","27629","27744|27694|27710|27790|27728|27690|27784|27908|27722|27770|27848|27714|27816|27664|27786|27708|27758|27876","1.37E-5","","HP:0012718","0.29208187539523756","0"
"849","18","Monarch Phenotype","","Abnormality of digestive system morphology","0.0012","NFKB1|IRF1|STAT3|KAT6A|GATA6|TP53|RUNX1|PRKCD|RARB|SMAD3|NFKB2|ATRX|MITF|AKT1|MYC|PITX2|CTNNB1|TFAP2A","27629","27744|27694|27710|27790|27728|27690|27784|27908|27722|27770|27848|27714|27816|27664|27786|27708|27758|27876","1.45E-5","","HP:0025033","0.29208187539523756","0"
"139","7","GO Biological Process","","Circadian rhythm","0.0013","EGR1|AHR|NR0B2|TP53|GSK3B|ATF4|PPARA","27629","27716|27776|27676|27690|27688|27782|27834","5.04E-5","","GO:0007623","0.2886056647693163","0"
"94","6","GO Biological Process","","Negative regulation of protein binding","0.0013","MAPK3|GSK3B|PRKCD|MAPK8|PPARA|AKT1","27629","27894|27688|27908|27724|27834|27664","5.09E-5","","GO:0032091","0.2886056647693163","0"
"376","11","GO Biological Process","","Regulation of T cell activation","0.0013","IRF1|RARA|RUNX1|JUNB|CEBPB|MYB|ZC3H12A|GATA3|CBFB|AKT1|CTNNB1","27629","27694|27698|27784|27732|27878|27692|27680|27830|27734|27664|27758","4.95E-5","","GO:0050863","0.2886056647693163","0"
"57","5","GO Biological Process","","Maternal process involved in female pregnancy","0.0013","CYP27B1|JUNB|PGR|NR2F2|AKT1","27629","27846|27732|27762|27862|27664","5.38E-5","","GO:0060135","0.2886056647693163","0"
"56","5","GO Biological Process","","Ureteric bud morphogenesis","0.0013","SOX9|WT1|GATA3|MYC|CTNNB1","27629","27754|27752|27830|27786|27758","4.97E-5","","GO:0060675","0.2886056647693163","0"
"56","5","GO Biological Process","","Intrinsic apoptotic signaling pathway by p53 class mediator","0.0013","TP63|CASP6|TP53|E2F1|HIPK1","27629","27828|27802|27690|27900|27814","4.97E-5","","GO:0072332","0.2886056647693163","0"
"56","5","GO Biological Process","","Regulation of cytokine production involved in inflammatory response","0.0013","STAT3|EZH2|ZC3H12A|PPARA|HIF1A","27629","27710|27896|27680|27834|27866","4.97E-5","","GO:1900015","0.2886056647693163","0"
"94","6","GO Biological Process","","Regulation of protein acetylation","0.0013","SPI1|MAPK3|GSK3B|GATA2|NFYA|GATA3","27629","27704|27894|27688|27884|27824|27830","5.09E-5","","GO:1901983","0.2886056647693163","0"
"192","8","GO Biological Process","","Regulation of cell cycle G1/S phase transition","0.0013","DPF2|TP63|TP53|EZH2|CDK10|E2F1|TFDP1|AKT1","27629","27880|27828|27690|27896|27726|27900|27686|27664","5.29E-5","","GO:1902806","0.2886056647693163","0"
"140","7","GO Biological Process","","Negative regulation of leukocyte cell-cell adhesion","0.0013","IRF1|RUNX1|CEBPB|ZC3H12A|PPARA|CBFB|AKT1","27629","27694|27784|27878|27680|27834|27734|27664","5.27E-5","","GO:1903038","0.2886056647693163","0"
"2658","36","TISSUES","","Male reproductive gland","0.0013","SOX9|STAT3|TP63|TP53|PLK1|CEBPB|PRKACA|REST|EZH2|SP1|ATF4|MYB|JARID2|FOXM1|NFYA|WWP2|KDM5B|JUN|YBX1|STK40|KLF5|WT1|SRY|URI1|RELA|DCAF1|HMGA1|EWSR1|HIPK1|PTPRG|UHMK1|HIF1A|AKT1|MYC|CTNNB1|TFAP2A","27629","27754|27710|27828|27690|27890|27878|27904|27832|27896|27792|27782|27692|27730|27808|27824|27772|27684|27712|27748|27906|27742|27752|27898|27852|27780|27678|27812|27872|27814|27902|27658|27866|27664|27786|27758|27876","1.65E-5","","BTO:0000080","0.2886056647693163","0"
"97","7","DISEASES","","Liver disease","0.0013","NFKB1|STAT3|TP53|HNF1A|AKT1|MYC|CTNNB1","27629","27744|27710|27690|27858|27664|27786|27758","5.55E-6","","DOID:409","0.2886056647693163","0"
"9","3","Reactome Pathways","","Interleukin-1 processing","0.0013","NFKB1|NFKB2|RELA","27629","27744|27848|27780","5.8E-5","","HSA-448706","0.2886056647693163","0"
"96","6","Reactome Pathways","","CLEC7A (Dectin-1) signaling","0.0013","NFKB1|PRKCD|NFKB2|NFATC2|RELA|NFATC1","27629","27744|27908|27848|27682|27780|27706","5.69E-5","","HSA-5607764","0.2886056647693163","0"
"526","13","Reactome Pathways","","Cell Cycle, Mitotic","0.0013","CSNK2A2|E2F3|MAPK3|TP53|PLK1|PRKACA|GSK3B|FOXM1|E2F1|TFDP1|E2F4|AKT1|MYC","27629","27860|27864|27894|27690|27890|27904|27688|27808|27900|27686|27672|27664|27786","5.51E-5","","HSA-69278","0.2886056647693163","0"
"46","4","WikiPathways","","Microtubule cytoskeleton regulation","0.0013","STAT3|PRKACA|GSK3B|AKT1","27629","27710|27904|27688|27664","3.2E-4","","WP2038","0.2886056647693163","0"
"46","4","WikiPathways","","Envelope proteins and their potential roles in EDMD physiopathology","0.0013","SMAD2|MAPK3|SRF|SMAD3","27629","27838|27894|27668|27770","3.2E-4","","WP4535","0.2886056647693163","0"
"18","3","WikiPathways","","Ulcerative colitis signaling","0.0013","NFKB1|GATA3|NFATC1","27629","27744|27830|27706","3.4E-4","","WP5174","0.2886056647693163","0"
"536","14","Monarch Phenotype","","Puberty and gonadal disorders","0.0013","AHR|SOX9|STAT3|TP63|TP53|FOS|JARID2|ATRX|NR5A1|WT1|SRY|SATB1|AKT1|CTNNB1","27629","27776|27754|27710|27828|27690|27912|27730|27714|27700|27752|27898|27788|27664|27758","1.55E-5","","HP:0008373","0.2886056647693163","0"
"43","5","Monarch Phenotype","","Neoplasm of the lung","0.0013","IRF1|TP53|WT1|AKT1|CTNNB1","27629","27694|27690|27752|27664|27758","1.53E-5","","HP:0100526","0.2886056647693163","0"
"96","6","GO Biological Process","","Positive regulation of endothelial cell proliferation","0.0014","STAT3|SP1|GATA2|JUN|HIF1A|AKT1","27629","27710|27792|27884|27712|27866|27664","5.69E-5","","GO:0001938","0.2853871964321762","0"
"9","3","GO Biological Process","","Glandular epithelial cell maturation","0.0014","PGR|GATA2|HIF1A","27629","27762|27884|27866","5.8E-5","","GO:0002071","0.2853871964321762","0"
"96","6","GO Biological Process","","Axis specification","0.0014","SMAD2|SRF|ETS2|WT1|PITX2|CTNNB1","27629","27838|27668|27892|27752|27708|27758","5.69E-5","","GO:0009798","0.2853871964321762","0"
"9","3","GO Biological Process","","Regulation of transforming growth factor beta2 production","0.0014","GATA6|SMAD3|HIF1A","27629","27728|27770|27866","5.8E-5","","GO:0032909","0.2853871964321762","0"
"28","4","GO Biological Process","","Embryonic hindlimb morphogenesis","0.0014","TP63|RARB|RARG|CTNNB1","27629","27828|27722|27842|27758","5.5E-5","","GO:0035116","0.2853871964321762","0"
"9","3","GO Biological Process","","Embryonic foregut morphogenesis","0.0014","SMAD2|SMAD3|CTNNB1","27629","27838|27770|27758","5.8E-5","","GO:0048617","0.2853871964321762","0"
"9","3","GO Biological Process","","Iris morphogenesis","0.0014","HIPK1|HIF1A|PITX2","27629","27814|27866|27708","5.8E-5","","GO:0061072","0.2853871964321762","0"
"96","6","GO Biological Process","","Cellular response to catecholamine stimulus","0.0014","MAPK3|PRKACA|GSK3B|ATF4|GABPA|NR4A3","27629","27894|27904|27688|27782|27870|27662","5.69E-5","","GO:0071870","0.2853871964321762","0"
