"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"18","5","GO Molecular Function","","MAP kinase phosphatase activity","9.05E-5","DUSP26|DUSP9|DUSP10|DUSP8|DUSP7","67439","67822|67969|67723|67798|67816","9.54E-7","","GO:0033549","0.4043351420794797","0"
"9","4","GO Biological Process","","Regulation of transforming growth factor beta2 production","9.17E-5","ATF2|GATA6|SMAD3|SMAD4","67439","67741|67888|67801|67876","2.74E-6","","GO:0032909","0.40376306643299786","0"
"266","12","GO Biological Process","","Skin development","9.17E-5","SNAI1|TP63|SRF|GATA6|SMAD4|RBPJ|HDAC1|LHX2|RELA|GLI2|CTNNB1|LDB1","67439","67906|67705|67984|67888|67876|67558|67654|67864|67789|67714|67837|67735","2.74E-6","","GO:0043588","0.40376306643299786","0"
"9","4","GO Biological Process","","Regulation of type B pancreatic cell development","9.17E-5","GSK3A|GSK3B|CLOCK|AKT1","67439","67582|67945|67828|67990","2.74E-6","","GO:2000074","0.40376306643299786","0"
"101","8","GO Biological Process","","Regulation of gliogenesis","9.46E-5","RB1|PRKCH|E2F1|DUSP10|HDAC1|TP73|SOX10|CTNNB1","67439","67858|67549|67546|67723|67654|67753|67885|67837","2.84E-6","","GO:0014013","0.4024108863598207","0"
"48","6","Reactome Pathways","","NOTCH1 Intracellular Domain Regulates Transcription","9.52E-5","SKP1|EP300|HEY1|RBPJ|HDAC1|MYC","67439","67960|67786|67882|67558|67654|67771","4.67E-6","","HSA-2122947","0.40213630516155263","0"
"44","6","GO Biological Process","","mRNA transcription by RNA polymerase II","9.81E-5","RARA|EPAS1|ATF2|ATF4|SREBF1|NR1H3","67439","67939|68002|67741|67783|67921|67717","2.95E-6","","GO:0042789","0.40083309926200517","0"
"320","13","GO Biological Process","","Epidermis development","1.0E-4","GLI1|SNAI1|TP63|GATA6|REST|RBPJ|HDAC1|LHX2|TFDP1|RELA|GLI2|CTNNB1|LDB1","67439","67792|67906|67705|67888|67687|67558|67654|67864|67948|67789|67714|67837|67735","3.15E-6","","GO:0008544","0.4","0"
"71","7","GO Biological Process","","Response to estrogen","1.0E-4","CCND1|CYP27B1|RARA|EP300|GATA6|GATA3|GLI3","67439","67732|67666|67939|67786|67888|67699|67726","3.16E-6","","GO:0043627","0.4","0"
"139","9","GO Biological Process","","Circadian rhythm","1.1E-4","RELB|NR0B2|EP300|GSK3B|ATF4|SREBF1|PROX1|HDAC1|CLOCK","67439","67909|67966|67786|67945|67783|67921|67570|67654|67828","3.22E-6","","GO:0007623","0.3958607314841775","0"
"272","12","GO Biological Process","","Negative regulation of cell cycle process","1.1E-4","CCND1|MAPK14|ATF2|RB1|PLK1|KLHL22|E2F1|ATRX|BCL6|STK33|RPS6KA2|CLOCK","67439","67732|67891|67741|67858|67588|67651|67546|67927|67624|67912|67915|67828","3.41E-6","","GO:0010948","0.3958607314841775","0"
"375","14","GO Biological Process","","Positive regulation of proteolysis","1.1E-4","GSK3A|USP5|CSNK1A1|CASP6|PLK1|REST|GSK3B|CASP9|SMAD3|RET|SMURF1|NFE2L2|AKT1|MYC","67439","67582|67720|67996|67747|67588|67687|67945|67648|67801|67825|67903|67810|67990|67771","3.35E-6","","GO:0045862","0.3958607314841775","0"
"179","10","GO Biological Process","","Cardiac muscle tissue development","1.1E-4","RARA|SRF|GATA6|SMAD1|HEY1|SMAD4|RBPJ|PROX1|WT1|SMAD5","67439","67939|67984|67888|67933|67882|67876|67558|67570|67846|67672","3.18E-6","","GO:0048738","0.3958607314841775","0"
"181","10","GO Biological Process","","Positive regulation of binding","1.1E-4","MYOD1|RARA|EP300|RB1|GSK3B|PARP1|GATA3|CDK5|TCF7L2|CTNNB1","67439","67585|67939|67786|67858|67945|67642|67699|67675|67852|67837","3.49E-6","","GO:0051099","0.3958607314841775","0"
"104","8","GO Biological Process","","Negative regulation of small molecule metabolic process","1.1E-4","GSK3A|CYP27B1|SNAI1|EP300|REST|PARP1|PROX1|AKT1","67439","67582|67666|67906|67786|67687|67642|67570|67990","3.48E-6","","GO:0062014","0.3958607314841775","0"
"181","10","GO Biological Process","","Positive regulation of leukocyte differentiation","1.1E-4","RARA|RB1|RUNX1|FOS|MYB|DUSP10|GATA3|GLI3|BCL6|GLI2","67439","67939|67858|67774|67528|67942|67723|67699|67726|67624|67714","3.49E-6","","GO:1902107","0.3958607314841775","0"
"89","8","GO Molecular Function","","Beta-catenin binding","1.1E-4","SKP1|EP300|GSK3B|SMAD3|AMER1|GLI3|TCF7L2|CTNNB1","67439","67960|67786|67945|67801|67540|67726|67852|67837","1.17E-6","","GO:0008013","0.3958607314841775","0"
"433","15","GO Biological Process","","Negative regulation of immune system process","1.2E-4","MAPK14|RARA|CDK6|RUNX1|CEBPB|DUSP10|GLMN|TSC22D3|GLI3|BCL6|AKT1|NR1H3|MYC|CTNNB1|NR1H2","67439","67891|67939|67615|67774|67606|67723|67840|67807|67726|67624|67990|67717|67771|67837|67573","3.57E-6","","GO:0002683","0.39208187539523753","0"
"744","20","GO Biological Process","","Cellular response to DNA damage stimulus","1.2E-4","MAPK1|CCND1|MAPK14|MAPK3|EP300|ATF2|TP63|WNT1|PLK1|CASP9|FOXM1|E2F1|PARP1|ATRX|TP73|BCL6|STK33|CLOCK|IRF3|MYC","67439","67879|67732|67891|67567|67786|67741|67705|67684|67588|67648|67738|67546|67642|67927|67753|67624|67912|67828|67963|67771","3.57E-6","","GO:0006974","0.39208187539523753","0"
"226","11","GO Biological Process","","Gonad development","1.2E-4","CCND1|RARA|PATZ1|GATA6|CEBPB|SMAD4|ATRX|SF1|WT1|GATA3|NR2F2","67439","67732|67939|67621|67888|67606|67876|67927|67678|67846|67699|67639","3.61E-6","","GO:0008406","0.39208187539523753","0"
"885","22","GO Biological Process","","Sexual reproduction","1.2E-4","GLI1|RARA|CSNK2A2|DNMT3A|TP63|PATZ1|RB1|PLK1|SMAD1|SMAD4|E2F1|KDM5B|ATRX|WT1|NR2F2|BCL6|RPS6KA2|CLOCK|SMAD5|AKT1|NR2C2|CTNNB1","67439","67792|67939|67645|67987|67705|67621|67858|67588|67933|67876|67546|67951|67927|67846|67639|67624|67915|67828|67672|67990|67633|67837","3.84E-6","","GO:0019953","0.39208187539523753","0"
"46","6","GO Biological Process","","Embryonic cranial skeleton morphogenesis","1.2E-4","SMAD2|SMAD3|RUNX2|GLI3|SIX1|TFAP2A","67439","67681|67801|67867|67726|67693|67609","3.73E-6","","GO:0048701","0.39208187539523753","0"
"73","7","GO Biological Process","","Regulation of oxidative stress-induced cell death","1.2E-4","WNT1|REST|ATF4|PARP1|NFE2L2|AKT1|CTNNB1","67439","67684|67687|67783|67642|67810|67990|67837","3.75E-6","","GO:1903201","0.39208187539523753","0"
"46","6","GO Biological Process","","Negative regulation of oxidative stress-induced cell death","1.2E-4","WNT1|REST|ATF4|NFE2L2|AKT1|CTNNB1","67439","67684|67687|67783|67810|67990|67837","3.73E-6","","GO:1903202","0.39208187539523753","0"
"25","5","GO Biological Process","","Positive regulation of transcription regulatory region DNA binding","1.2E-4","EP300|RB1|PARP1|GATA3|CTNNB1","67439","67786|67858|67642|67699|67837","3.86E-6","","GO:2000679","0.39208187539523753","0"
"107","8","GO Biological Process","","Inner ear morphogenesis","1.3E-4","WNT1|FRZB|REST|PROX1|GATA3|SIX1|DLX5|TFAP2A","67439","67684|67861|67687|67570|67699|67693|67759|67609","4.25E-6","","GO:0042472","0.3886056647693163","0"
"229","11","GO Biological Process","","Skeletal system morphogenesis","1.3E-4","MAPK14|RARA|SMAD2|ATF2|SMAD3|RUNX2|GLI3|SIX1|CTNNB1|DLX5|TFAP2A","67439","67891|67939|67681|67741|67801|67867|67726|67693|67837|67759|67609","4.08E-6","","GO:0048705","0.3886056647693163","0"
"47","6","GO Biological Process","","Negative regulation of cold-induced thermogenesis","1.3E-4","RB1|TFE3|ATF4|RBPJ|NR1H3|NR1H2","67439","67858|67669|67783|67558|67717|67573","4.18E-6","","GO:0120163","0.3886056647693163","0"
"143","9","GO Biological Process","","Regulation of protein localization to nucleus","1.3E-4","MAPK14|PLK1|GSK3B|SMAD3|PARP1|GLI3|SUMO3|WWTR1|AKT1","67439","67891|67588|67945|67801|67642|67726|67936|67918|67990","4.01E-6","","GO:1900180","0.3886056647693163","0"
"437","15","GO Biological Process","","Response to peptide","1.3E-4","GSK3A|MAPK14|RB1|WNT1|FOS|GSK3B|SP1|STAT5A|SREBF1|STAT1|PARP1|NFE2L2|RELA|CDK5|AKT1","67439","67582|67891|67858|67684|67528|67945|67765|67813|67921|67594|67642|67810|67789|67675|67990","3.98E-6","","GO:1901652","0.3886056647693163","0"
"125","9","GO Molecular Function","","Histone deacetylase binding","1.3E-4","CCND1|RARA|SRF|CEBPB|SP1|PARP1|HDAC1|GLI3|RELA","67439","67732|67939|67984|67606|67765|67642|67654|67726|67789","1.41E-6","","GO:0042826","0.3886056647693163","0"
"756","20","GO Biological Process","","Gamete generation","1.4E-4","GLI1|RARA|CSNK2A2|DNMT3A|TP63|PATZ1|RB1|PLK1|SMAD1|SMAD4|E2F1|ATRX|WT1|BCL6|RPS6KA2|CLOCK|SMAD5|AKT1|NR2C2|CTNNB1","67439","67792|67939|67645|67987|67705|67621|67858|67588|67933|67876|67546|67927|67846|67624|67915|67828|67672|67990|67633|67837","4.51E-6","","GO:0007276","0.38538719643217617","0"
"145","9","GO Biological Process","","Male gonad development","1.4E-4","CCND1|RARA|PATZ1|GATA6|SMAD4|ATRX|SF1|WT1|GATA3","67439","67732|67939|67621|67888|67876|67927|67678|67846|67699","4.46E-6","","GO:0008584","0.38538719643217617","0"
"75","7","GO Biological Process","","Stress-activated MAPK cascade","1.4E-4","MAPK1|MAPK14|MAPK3|ATF2|SMAD3|DUSP9|DUSP10","67439","67879|67891|67567|67741|67801|67969|67723","4.43E-6","","GO:0051403","0.38538719643217617","0"
"145","9","GO Biological Process","","Skeletal muscle organ development","1.4E-4","MAPK14|MYOD1|EP300|RB1|FOS|WT1|NR2F2|CDK5|SIX1","67439","67891|67585|67786|67858|67528|67846|67639|67675|67693","4.46E-6","","GO:0060538","0.38538719643217617","0"
"29","5","Reactome Pathways","","Activation of BH3-only proteins","1.5E-4","TP63|E2F1|TFDP1|TP73|AKT1","67439","67705|67546|67948|67753|67990","7.35E-6","","HSA-114452","0.38239087409443184","0"
"82","7","Reactome Pathways","","Degradation of beta-catenin by the destruction complex","1.5E-4","SKP1|CSNK1A1|GSK3B|HDAC1|AMER1|TCF7L2|CTNNB1","67439","67960|67996|67945|67654|67540|67852|67837","7.65E-6","","HSA-195253","0.38239087409443184","0"
"49","6","GO Biological Process","","Thymus development","1.6E-4","MAPK1|MAPK3|SRF|GATA3|SIX1|CTNNB1","67439","67879|67567|67984|67699|67693|67837","5.21E-6","","GO:0048538","0.3795880017344075","0"
"27","5","GO Biological Process","","Gastrulation with mouth forming second","1.7E-4","SRF|SMAD4|ZBTB17|CTNNB1|LDB1","67439","67984|67876|67531|67837|67735","5.39E-6","","GO:0001702","0.37695510786217257","0"
"149","9","GO Biological Process","","Morphogenesis of embryonic epithelium","1.7E-4","RARA|TP63|RET|GLMN|LHX2|GATA3|SIX1|CTNNB1|TFAP2A","67439","67939|67705|67825|67840|67864|67699|67693|67837|67609","5.5E-6","","GO:0016331","0.37695510786217257","0"
"27","5","GO Biological Process","","Adrenal gland development","1.7E-4","SMAD2|ASCL1|SMAD3|SMAD4|WT1","67439","67681|67897|67801|67876|67846","5.39E-6","","GO:0030325","0.37695510786217257","0"
"2370","40","GO Biological Process","","Regulation of catalytic activity","1.7E-4","MAPK1|CSNK2A1|GSK3A|CCND1|CYP27B1|MAPK14|STK38|SKP1|CCND2|MAPK3|TP63|CASP6|RB1|PLK1|CDC25A|REST|GSK3B|CASP9|SMAD3|PTPRB|RET|PARP1|DUSP10|PROX1|GLMN|HDAC1|RPS6KA3|URI1|NR2F2|BCL6|DUSP7|WWTR1|CDK5|AKT1|MRTFB|NR1H3|MYC|CTNNB1|NR1H2|LDB1","67439","67879|67957|67582|67732|67666|67891|67795|67960|67627|67567|67705|67747|67858|67588|67696|67687|67945|67648|67801|67750|67825|67642|67723|67570|67840|67654|67777|67660|67639|67624|67816|67918|67675|67990|67780|67717|67771|67837|67573|67735","5.4E-6","","GO:0050790","0.37695510786217257","0"
"78","7","GO Biological Process","","Stem cell proliferation","1.7E-4","TP63|WNT1|RUNX1|RBPJ|RUNX2|GLI3|CTNNB1","67439","67705|67684|67774|67558|67867|67726|67837","5.63E-6","","GO:0072089","0.37695510786217257","0"
"84","7","Reactome Pathways","","Transcriptional regulation of white adipocyte differentiation","1.7E-4","EP300|WNT1|CEBPB|SREBF1|NCOA3|NR2F2|RELA","67439","67786|67684|67606|67921|67870|67639|67789","8.87E-6","","HSA-381340","0.37695510786217257","0"
"159","9","Reactome Pathways","","Regulation of TP53 Activity","1.7E-4","CSNK2A1|MAPK14|CSNK2A2|EP300|TP63|HDAC1|TP73|CDK5|AKT1","67439","67957|67891|67645|67786|67705|67654|67753|67675|67990","9.05E-6","","HSA-5633007","0.37695510786217257","0"
"30","5","Reactome Pathways","","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","1.7E-4","SMAD2|SMAD3|SMAD4|SREBF1|HDAC1","67439","67681|67801|67876|67921|67654","8.51E-6","","HSA-9615017","0.37695510786217257","0"
"150","9","GO Biological Process","","Response to UV","1.8E-4","CCND1|EP300|CDC25A|CASP9|ATF4|PARP1|RELA|AKT1|MYC","67439","67732|67786|67696|67648|67783|67642|67789|67990|67771","5.79E-6","","GO:0009411","0.3744727494896694","0"
"112","8","GO Biological Process","","Positive regulation of ubiquitin-dependent protein catabolic process","1.8E-4","GSK3A|USP5|CSNK1A1|PLK1|GSK3B|SMURF1|NFE2L2|AKT1","67439","67582|67720|67996|67588|67945|67903|67810|67990","5.83E-6","","GO:2000060","0.3744727494896694","0"
"1525","30","GO Biological Process","","Positive regulation of signal transduction","1.9E-4","CSNK2A1|GSK3A|CYP27B1|GLI1|SMAD2|MAPK3|EP300|TP63|ASCL1|GATA6|WNT1|PRKCH|KLHL22|SMAD3|SMAD4|RBPJ|RET|PARP1|PROX1|AMER1|TP73|GATA3|RELA|ULK3|IRF3|NR1H3|MYC|TCF7L2|CTNNB1|DLX5","67439","67957|67582|67666|67792|67681|67567|67786|67705|67897|67888|67684|67549|67651|67801|67876|67558|67825|67642|67570|67540|67753|67699|67789|67564|67963|67717|67771|67852|67837|67759","6.16E-6","","GO:0009967","0.3721246399047171","0"
"28","5","GO Biological Process","","Thyroid gland development","1.9E-4","MAPK1|MAPK3|SRF|SMAD3|SIX1","67439","67879|67567|67984|67801|67693","6.31E-6","","GO:0030878","0.3721246399047171","0"
"51","6","GO Biological Process","","Heterochromatin assembly","1.9E-4","DNMT3A|RB1|DNMT1|HDAC1|HELLS|CTCF","67439","67987|67858|67711|67654|67630|67855","6.43E-6","","GO:0031507","0.3721246399047171","0"
"79","7","GO Biological Process","","Oligodendrocyte differentiation","1.9E-4","ASCL1|DUSP10|HDAC1|GLI3|SOX10|CDK5|CTNNB1","67439","67897|67723|67654|67726|67885|67675|67837","6.09E-6","","GO:0048709","0.3721246399047171","0"
"3","3","Reactome Pathways","","SMAD4 MH2 Domain Mutants in Cancer","1.9E-4","SMAD2|SMAD3|SMAD4","67439","67681|67801|67876","1.01E-5","","HSA-3311021","0.3721246399047171","0"
"3","3","Reactome Pathways","","SMAD2/3 MH2 Domain Mutants in Cancer","1.9E-4","SMAD2|SMAD3|SMAD4","67439","67681|67801|67876","1.01E-5","","HSA-3315487","0.3721246399047171","0"
"31","5","Reactome Pathways","","Disassembly of the destruction complex and recruitment of AXIN to the membrane","1.9E-4","CSNK1A1|WNT1|GSK3B|AMER1|CTNNB1","67439","67996|67684|67945|67540|67837","9.82E-6","","HSA-4641262","0.3721246399047171","0"
"3","3","Reactome Pathways","","GLI proteins bind promoters of Hh responsive genes to promote transcription","1.9E-4","GLI1|GLI3|GLI2","67439","67792|67726|67714","1.01E-5","","HSA-5635851","0.3721246399047171","0"
"988","23","GO Biological Process","","Regulation of catabolic process","2.0E-4","CSNK2A1|GSK3A|USP5|MAPK14|CSNK1A1|CSNK2A2|MAPK3|EP300|WNT1|PLK1|GSK3B|KLHL22|SMAD3|SMAD4|E2F1|SREBF1|SMURF1|GLMN|AMER1|NFE2L2|RELA|CDK5|AKT1","67439","67957|67582|67720|67891|67996|67645|67567|67786|67684|67588|67945|67651|67801|67876|67546|67921|67903|67840|67540|67810|67789|67675|67990","6.53E-6","","GO:0009894","0.36989700043360185","0"
"114","8","GO Biological Process","","Metencephalon development","2.0E-4","GLI1|ATF2|ASCL1|WNT1|PROX1|GLI2|CDK5|LDB1","67439","67792|67741|67897|67684|67570|67714|67675|67735","6.59E-6","","GO:0022037","0.36989700043360185","0"
"81","7","GO Biological Process","","Lens development in camera-type eye","2.1E-4","MAF|SMAD3|ATF4|PROX1|KDM5B|GATA3|CTNNB1","67439","67690|67801|67783|67570|67951|67699|67837","7.1E-6","","GO:0002088","0.3677780705266081","0"
"154","9","GO Biological Process","","Regeneration","2.1E-4","CCND1|GLI1|MYOD1|NR0B2|CSNK2A2|WNT1|RUNX1|CEBPB|GLI3","67439","67732|67792|67585|67966|67645|67684|67774|67606|67726","7.09E-6","","GO:0031099","0.3677780705266081","0"
"52","6","GO Biological Process","","Face development","2.1E-4","MAPK1|RARA|MAPK3|EP300|SRF|DLX5","67439","67879|67939|67567|67786|67984|67759","7.13E-6","","GO:0060324","0.3677780705266081","0"
"12","4","GO Biological Process","","Ectodermal placode formation","2.1E-4","PROX1|HDAC1|SIX1|CTNNB1","67439","67570|67654|67693|67837","6.85E-6","","GO:0060788","0.3677780705266081","0"
"711","19","GO Biological Process","","Cellular response to cytokine stimulus","2.1E-4","MAPK1|MYBL2|GSK3A|MAPK14|NFYB|MYOD1|MAPK3|CEBPB|GSK3B|STAT5A|SMAD4|STAT1|KDM5B|GATA3|HELLS|NFE2L2|RELA|AKT1|IRF3","67439","67879|67603|67582|67891|67894|67585|67567|67606|67945|67813|67876|67594|67951|67699|67630|67810|67789|67990|67963","6.93E-6","","GO:0071345","0.3677780705266081","0"
"81","7","GO Biological Process","","Regulation of stem cell proliferation","2.1E-4","NANOG|TP63|WNT1|RBPJ|RUNX2|GLI3|CTNNB1","67439","67849|67705|67684|67558|67867|67726|67837","7.1E-6","","GO:0072091","0.3677780705266081","0"
"12","4","GO Biological Process","","Regulation of nephron tubule epithelial cell differentiation","2.1E-4","STAT1|GATA3|WWTR1|CTNNB1","67439","67594|67699|67918|67837","6.85E-6","","GO:0072182","0.3677780705266081","0"
"115","8","GO Biological Process","","Positive regulation of cell cycle phase transition","2.1E-4","CCND1|GLI1|CCND2|TP63|RB1|CDC25A|TFDP1|AKT1","67439","67732|67792|67627|67705|67858|67696|67948|67990","7.0E-6","","GO:1901989","0.3677780705266081","0"
"12","4","GO Biological Process","","Positive regulation of myoblast proliferation","2.1E-4","ATF2|GATA6|SIX1|CTNNB1","67439","67741|67888|67693|67837","6.85E-6","","GO:2000288","0.3677780705266081","0"
"14","4","Reactome Pathways","","AKT phosphorylates targets in the cytosol","2.1E-4","GSK3A|GSK3B|CASP9|AKT1","67439","67582|67945|67648|67990","1.14E-5","","HSA-198323","0.3677780705266081","0"
"347","13","GO Biological Process","","Proteasome-mediated ubiquitin-dependent protein catabolic process","2.2E-4","GSK3A|SKP1|CSNK1A1|FBXO33|GSK3B|KLHL22|SMURF1|NFE2L2|WWTR1|RNF4|CLOCK|AKT1|CTNNB1","67439","67582|67960|67996|68005|67945|67651|67903|67810|67918|67834|67828|67990|67837","7.34E-6","","GO:0043161","0.3657577319177794","0"
"116","8","GO Biological Process","","Positive regulation of T cell differentiation","2.2E-4","RARA|RUNX1|MYB|DUSP10|GATA3|GLI3|BCL6|GLI2","67439","67939|67774|67942|67723|67699|67726|67624|67714","7.43E-6","","GO:0045582","0.3657577319177794","0"
"29","5","GO Biological Process","","Lens fiber cell differentiation","2.2E-4","MAF|SMAD3|ATF4|PROX1|KDM5B","67439","67690|67801|67783|67570|67951","7.35E-6","","GO:0070306","0.3657577319177794","0"
"461","15","GO Biological Process","","Positive regulation of protein localization","2.2E-4","GSK3A|MAPK14|NR0B2|CSNK2A2|PLK1|GSK3B|PRKCH|SMAD3|PARP1|GLI3|WWTR1|CDK5|AKT1|TCF7L2|NR1H2","67439","67582|67891|67966|67645|67588|67945|67549|67801|67642|67726|67918|67675|67990|67852|67573","7.41E-6","","GO:1903829","0.3657577319177794","0"
"58","6","Reactome Pathways","","Constitutive Signaling by NOTCH1 PEST Domain Mutants","2.3E-4","SKP1|EP300|HEY1|RBPJ|HDAC1|MYC","67439","67960|67786|67882|67558|67654|67771","1.27E-5","","HSA-2644606","0.36382721639824067","0"
"58","6","Reactome Pathways","","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants","2.3E-4","SKP1|EP300|HEY1|RBPJ|HDAC1|MYC","67439","67960|67786|67882|67558|67654|67771","1.27E-5","","HSA-2894862","0.36382721639824067","0"
"83","7","GO Biological Process","","Dorsal/ventral pattern formation","2.4E-4","GLI1|SMAD2|ASCL1|LHX2|GLI3|GLI2|CTNNB1","67439","67792|67681|67897|67864|67726|67714|67837","8.24E-6","","GO:0009953","0.3619788758288394","0"
"247","11","GO Biological Process","","Negative regulation of growth","2.4E-4","GSK3A|CYP27B1|RB1|FRZB|SMAD3|SMAD4|DUSP10|TP73|WT1|BCL6|CDK5","67439","67582|67666|67858|67861|67801|67876|67723|67753|67846|67624|67675","8.11E-6","","GO:0045926","0.3619788758288394","0"
"100","8","GO Molecular Function","","Protein tyrosine phosphatase activity","2.4E-4","PTPRE|DUSP26|CDC25A|PTPRB|DUSP9|DUSP10|DUSP8|DUSP7","67439","67756|67822|67696|67750|67969|67723|67798|67816","2.65E-6","","GO:0004725","0.3619788758288394","0"
"30","5","GO Biological Process","","Megakaryocyte differentiation","2.5E-4","EP300|SRF|SP3|MAF|FLI1","67439","67786|67984|67804|67690|67597","8.51E-6","","GO:0030219","0.3602059991327963","0"
"30","5","GO Biological Process","","Aorta morphogenesis","2.5E-4","SRF|HEY1|RBPJ|PROX1|SIX1","67439","67984|67882|67558|67570|67693","8.51E-6","","GO:0035909","0.3602059991327963","0"
"54","6","GO Biological Process","","Mesenchyme morphogenesis","2.5E-4","SNAI1|SMAD2|SMAD3|HEY1|SMAD4|RBPJ","67439","67906|67681|67801|67882|67876|67558","8.7E-6","","GO:0072132","0.3602059991327963","0"
"30","5","GO Biological Process","","Liver regeneration","2.5E-4","CCND1|GLI1|CSNK2A2|CEBPB|GLI3","67439","67732|67792|67645|67606|67726","8.51E-6","","GO:0097421","0.3602059991327963","0"
"70","7","GO Molecular Function","","p53 binding","2.5E-4","DUSP26|EP300|TP63|GSK3B|HDAC1|TP73|CDK5","67439","67822|67786|67705|67945|67654|67753|67675","2.9E-6","","GO:0002039","0.3602059991327963","0"
"317","13","GO Molecular Function","","Ubiquitin-like protein ligase binding","2.5E-4","MYOD1|DTX1|SMAD2|PATZ1|RB1|CEBPB|GSK3B|SMAD3|STAT1|GLMN|RELA|SUMO3|SMAD5","67439","67585|67924|67681|67621|67858|67606|67945|67801|67594|67840|67789|67936|67672","2.85E-6","","GO:0044389","0.3602059991327963","0"
"34","5","Reactome Pathways","","Signaling by WNT in cancer","2.5E-4","CSNK1A1|GSK3B|AMER1|TCF7L2|CTNNB1","67439","67996|67945|67540|67852|67837","1.47E-5","","HSA-4791275","0.3602059991327963","0"
"15","4","Reactome Pathways","","Signaling by GSK3beta mutants","2.5E-4","CSNK1A1|GSK3B|AMER1|CTNNB1","67439","67996|67945|67540|67837","1.43E-5","","HSA-5339716","0.3602059991327963","0"
"15","4","Reactome Pathways","","CTNNB1 S33 mutants arent phosphorylated","2.5E-4","CSNK1A1|GSK3B|AMER1|CTNNB1","67439","67996|67945|67540|67837","1.43E-5","","HSA-5358747","0.3602059991327963","0"
"15","4","Reactome Pathways","","CTNNB1 S37 mutants arent phosphorylated","2.5E-4","CSNK1A1|GSK3B|AMER1|CTNNB1","67439","67996|67945|67540|67837","1.43E-5","","HSA-5358749","0.3602059991327963","0"
"15","4","Reactome Pathways","","CTNNB1 S45 mutants arent phosphorylated","2.5E-4","CSNK1A1|GSK3B|AMER1|CTNNB1","67439","67996|67945|67540|67837","1.43E-5","","HSA-5358751","0.3602059991327963","0"
"15","4","Reactome Pathways","","CTNNB1 T41 mutants arent phosphorylated","2.5E-4","CSNK1A1|GSK3B|AMER1|CTNNB1","67439","67996|67945|67540|67837","1.43E-5","","HSA-5358752","0.3602059991327963","0"
"60","6","Reactome Pathways","","Regulation of PTEN gene transcription","2.5E-4","MAPK1|SNAI1|MAPK3|ATF2|REST|HDAC1","67439","67879|67906|67567|67741|67687|67654","1.52E-5","","HSA-8943724","0.3602059991327963","0"
"15","4","Reactome Pathways","","FOXO-mediated transcription of cell death genes","2.5E-4","NFYB|EP300|NFYA|BCL6","67439","67894|67786|67708|67624","1.43E-5","","HSA-9614657","0.3602059991327963","0"
"15","4","Reactome Pathways","","SARS-CoV-1 targets host intracellular signalling and regulatory pathways","2.5E-4","EP300|SP1|SMAD3|SMAD4","67439","67786|67765|67801|67876","1.43E-5","","HSA-9735871","0.3602059991327963","0"
"119","8","GO Biological Process","","Formation of primary germ layer","2.6E-4","NANOG|SNAI1|SMAD2|SRF|GATA6|SMAD1|SMAD3|CTNNB1","67439","67849|67906|67681|67984|67888|67933|67801|67837","8.87E-6","","GO:0001704","0.35850266520291824","0"
"13","4","GO Biological Process","","Hepatocyte apoptotic process","2.6E-4","ATF2|DNMT3A|CASP6|RB1","67439","67741|67987|67747|67858","8.9E-6","","GO:0097284","0.35850266520291824","0"
"85","7","GO Biological Process","","Chondrocyte differentiation","2.7E-4","MAPK14|ATF2|RB1|RUNX1|RUNX2|GLI3|CTNNB1","67439","67891|67741|67858|67774|67867|67726|67837","9.53E-6","","GO:0002062","0.3568636235841013","0"
"120","8","GO Biological Process","","Regulation of ossification","2.7E-4","MAPK1|CYP27B1|MAPK14|MAPK3|SMAD3|RBPJ|RUNX2|TFAP2A","67439","67879|67666|67891|67567|67801|67558|67867|67609","9.4E-6","","GO:0030278","0.3568636235841013","0"
"55","6","GO Biological Process","","ERK1 and ERK2 cascade","2.7E-4","MAPK1|MAPK3|SMAD4|DUSP9|DUSP7|MYC","67439","67879|67567|67876|67969|67816|67771","9.59E-6","","GO:0070371","0.3568636235841013","0"
"237","12","DISEASES","","Organ system benign neoplasm","2.7E-4","JAZF1|TFE3|MAF|RET|GLMN|ATRX|WT1|SOX10|RELA|EWSR1|WWTR1|CTNNB1","67439","67729|67669|67690|67825|67840|67927|67846|67885|67789|67612|67918|67837","8.67E-7","","DOID:0060085","0.3568636235841013","0"
